[2022-04-05 10:56:17 PM-MyTrain_Val.py-INFO:Network-Train]
[2022-04-05 11:25:38 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0340/0548], Total_loss: 0.5348 Loss1: 0.4565 Loss2: 0.0783]
[2022-04-05 11:25:45 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0360/0548], Total_loss: 0.5001 Loss1: 0.4290 Loss2: 0.0711]
[2022-04-05 11:25:53 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0380/0548], Total_loss: 0.4868 Loss1: 0.4170 Loss2: 0.0698]
[2022-04-05 11:26:00 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0400/0548], Total_loss: 0.4512 Loss1: 0.3832 Loss2: 0.0680]
[2022-04-05 11:26:08 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0420/0548], Total_loss: 0.4701 Loss1: 0.3986 Loss2: 0.0715]
[2022-04-05 11:26:16 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0440/0548], Total_loss: 0.4896 Loss1: 0.4148 Loss2: 0.0748]
[2022-04-05 11:26:23 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0460/0548], Total_loss: 0.4544 Loss1: 0.3883 Loss2: 0.0662]
[2022-04-05 11:26:31 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0480/0548], Total_loss: 0.7996 Loss1: 0.6444 Loss2: 0.1552]
[2022-04-05 11:26:38 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0500/0548], Total_loss: 0.4512 Loss1: 0.3798 Loss2: 0.0714]
[2022-04-05 11:26:46 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0520/0548], Total_loss: 0.4308 Loss1: 0.3626 Loss2: 0.0682]
[2022-04-05 11:26:53 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0540/0548], Total_loss: 0.4432 Loss1: 0.3721 Loss2: 0.0711]
[2022-04-05 11:26:57 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0548/0548], Total_loss: 0.4400 Loss1: 0.3682 Loss2: 0.0718]
[2022-04-05 11:26:57 PM-MyTrain_Val.py-INFO:[Train Info]: Epoch [001/100], Loss_AVG: 0.7094]
[2022-04-05 11:29:23 PM-MyTrain_Val.py-INFO:Network-Train]
[2022-04-05 11:29:23 PM-MyTrain_Val.py-INFO:Config: epoch: 100; lr: 0.0001; batchsize: 36; trainsize: 352; clip: 0.5; decay_rate: 0.1; load: None; save_path: ./snapshot/SINet_V2/; decay_epoch: 50]
[2022-04-05 11:29:27 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0001/0548], Total_loss: 8.3970 Loss1: 5.8694 Loss2: 2.5275]
[2022-04-05 11:29:34 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0020/0548], Total_loss: 1.4270 Loss1: 1.2222 Loss2: 0.2048]
[2022-04-05 11:29:41 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0040/0548], Total_loss: 1.0927 Loss1: 0.9644 Loss2: 0.1283]
[2022-04-05 11:29:49 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0060/0548], Total_loss: 0.9586 Loss1: 0.8519 Loss2: 0.1067]
[2022-04-05 11:29:56 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0080/0548], Total_loss: 0.9170 Loss1: 0.8214 Loss2: 0.0957]
[2022-04-05 11:30:04 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0100/0548], Total_loss: 0.9051 Loss1: 0.8063 Loss2: 0.0989]
[2022-04-05 11:30:11 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0120/0548], Total_loss: 0.8035 Loss1: 0.7159 Loss2: 0.0877]
[2022-04-05 11:30:19 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0140/0548], Total_loss: 0.7768 Loss1: 0.6985 Loss2: 0.0783]
[2022-04-05 11:30:26 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0160/0548], Total_loss: 0.7308 Loss1: 0.6495 Loss2: 0.0813]
[2022-04-05 11:30:33 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0180/0548], Total_loss: 0.6602 Loss1: 0.5883 Loss2: 0.0718]
[2022-04-05 11:30:41 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0200/0548], Total_loss: 0.7486 Loss1: 0.6627 Loss2: 0.0858]
[2022-04-05 11:30:48 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0220/0548], Total_loss: 0.6511 Loss1: 0.5758 Loss2: 0.0753]
[2022-04-05 11:30:56 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0240/0548], Total_loss: 0.6730 Loss1: 0.5982 Loss2: 0.0748]
[2022-04-05 11:31:04 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0260/0548], Total_loss: 0.6586 Loss1: 0.5774 Loss2: 0.0811]
[2022-04-05 11:31:11 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0280/0548], Total_loss: 0.6544 Loss1: 0.5738 Loss2: 0.0806]
